Entry,ChEBI_ID
Q6ZMG9,CHEBI:72959
Q6ZMG9,CHEBI:84410
Q6ZMG9,CHEBI:57287
Q6ZMG9,CHEBI:82810
Q70JA7,CHEBI:138444
Q70JA7,CHEBI:138442
Q70JA7,CHEBI:67138
Q70JA7,CHEBI:29035
Q70JA7,CHEBI:15378
Q70JA7,CHEBI:58223
Q70JA7,CHEBI:138445
Q70JA7,CHEBI:58052
Q70JA7,CHEBI:48828
Q70JA7,CHEBI:138443
Q70JA7,CHEBI:48775
Q70JA7,CHEBI:132105
Q7KZI7,CHEBI:83421
Q7KZI7,CHEBI:18420
Q7KZI7,CHEBI:15378
Q7KZI7,CHEBI:29999
Q7KZI7,CHEBI:30013
Q7KZI7,CHEBI:61977
Q7KZI7,CHEBI:456216
Q7KZI7,CHEBI:30616
Q7L1W4,CHEBI:17996
Q7L1W4,CHEBI:16382
Q7L1W4,CHEBI:507393
Q7L5A8,CHEBI:7896
Q7L5A8,CHEBI:76722
Q7L5A8,CHEBI:25629
Q7L5A8,CHEBI:15378
Q7L5A8,CHEBI:29034
Q7L5A8,CHEBI:31014
Q7L5A8,CHEBI:29105
Q7L5A8,CHEBI:76177
Q7L5A8,CHEBI:23858
Q7L5A8,CHEBI:29033
Q7L5A8,CHEBI:57562
Q7L5A8,CHEBI:75927
Q7L5A8,CHEBI:75935
Q7L5A8,CHEBI:15377
Q7L5A8,CHEBI:15379
Q7L5A8,CHEBI:83955
Q7L5Y1,CHEBI:37448
Q7L5Y1,CHEBI:15377
Q7L5Y1,CHEBI:18420
Q7L5Y1,CHEBI:21291
Q7LBC6,CHEBI:30031
Q7LBC6,CHEBI:16526
Q7LBC6,CHEBI:61976
Q7LBC6,CHEBI:16810
Q7LBC6,CHEBI:29033
Q7LBC6,CHEBI:29969
Q7LBC6,CHEBI:16842
Q7LBC6,CHEBI:15379
Q7LG56,CHEBI:29950
Q7LG56,CHEBI:73316
Q7LG56,CHEBI:50058
Q7LG56,CHEBI:57930
Q7LG56,CHEBI:15377
Q7LG56,CHEBI:24875
Q7RTY1,CHEBI:16347
Q7RTY1,CHEBI:57947
Q7Z4N2,CHEBI:29108
Q7Z4N2,CHEBI:49786
Q7Z4N2,CHEBI:18420
Q7Z4N2,CHEBI:29035
Q86TX2,CHEBI:32360
Q86TX2,CHEBI:61540
Q86TX2,CHEBI:77537
Q86TX2,CHEBI:57287
Q86TX2,CHEBI:30825
Q86TX2,CHEBI:32372
Q86TX2,CHEBI:27689
Q86TX2,CHEBI:57394
Q86TX2,CHEBI:57379
Q86TX2,CHEBI:57375
Q86TX2,CHEBI:15377
Q86TX2,CHEBI:61430
Q86TX2,CHEBI:25629
Q86TX2,CHEBI:30823
Q86TX2,CHEBI:7896
Q86TX2,CHEBI:57385
Q86TX2,CHEBI:57387
Q86TX2,CHEBI:15378
Q86TX2,CHEBI:30807
Q86TX2,CHEBI:57380
Q86TX2,CHEBI:18262
Q86XJ0,CHEBI:29108
Q86XJ0,CHEBI:17996
Q86XJ0,CHEBI:30616
Q86XJ0,CHEBI:29101
Q86XJ0,CHEBI:29103
Q8IU99,CHEBI:49547
Q8IU99,CHEBI:29108
Q8IU99,CHEBI:18420
Q8IU99,CHEBI:17996
Q8IU99,CHEBI:30616
Q8IU99,CHEBI:29101
Q8IU99,CHEBI:49847
Q8IU99,CHEBI:29103
Q8IU99,CHEBI:49713
Q8IV08,CHEBI:138284
Q8IV08,CHEBI:136412
Q8IV08,CHEBI:231870
Q8IV08,CHEBI:43474
Q8IV08,CHEBI:60837
Q8IV08,CHEBI:17754
Q8IV08,CHEBI:231871
Q8IV08,CHEBI:75757
Q8IV08,CHEBI:15377
Q8IV08,CHEBI:139150
Q8IV08,CHEBI:131705
Q8IV08,CHEBI:232394
Q8IV08,CHEBI:64683
Q8IV08,CHEBI:13197
Q8IV08,CHEBI:15378
Q8IV08,CHEBI:136416
Q8IV08,CHEBI:231873
Q8IV08,CHEBI:77717
Q8IV08,CHEBI:232393
Q8IXQ6,CHEBI:83148
Q8IXQ6,CHEBI:142558
Q8IXQ6,CHEBI:17154
Q8IXQ6,CHEBI:57540
Q8IZT8,CHEBI:58339
Q8IZT8,CHEBI:15378
Q8IZT8,CHEBI:58388
Q8IZT8,CHEBI:70975
Q8IZT8,CHEBI:58343
Q8IZY2,CHEBI:43474
Q8IZY2,CHEBI:15378
Q8IZY2,CHEBI:456216
Q8IZY2,CHEBI:30616
Q8IZY2,CHEBI:57643
Q8IZY2,CHEBI:15377
Q8IZY2,CHEBI:57262
Q8N3A8,CHEBI:140607
Q8N3A8,CHEBI:57540
Q8N3A8,CHEBI:29950
Q8N3A8,CHEBI:15378
Q8N3A8,CHEBI:17154
Q8N568,CHEBI:83421
Q8N568,CHEBI:15378
Q8N568,CHEBI:29999
Q8N568,CHEBI:30013
Q8N568,CHEBI:61977
Q8N568,CHEBI:456216
Q8N568,CHEBI:30616
Q8N5Z0,CHEBI:35235
Q8N5Z0,CHEBI:58454
Q8N5Z0,CHEBI:28644
Q8N5Z0,CHEBI:17865
Q8N5Z0,CHEBI:35177
Q8N5Z0,CHEBI:597326
Q8N5Z0,CHEBI:58455
Q8N5Z0,CHEBI:57844
Q8N5Z0,CHEBI:36242
Q8N5Z0,CHEBI:71201
Q8N5Z0,CHEBI:58315
Q8N5Z0,CHEBI:58125
Q8N5Z0,CHEBI:16723
Q8N5Z0,CHEBI:15377
Q8N5Z0,CHEBI:36655
Q8N5Z0,CHEBI:58441
Q8N5Z0,CHEBI:74359
Q8N5Z0,CHEBI:16810
Q8N5Z0,CHEBI:57959
Q8N5Z0,CHEBI:57912
Q8N5Z0,CHEBI:57499
Q8N5Z0,CHEBI:57305
Q8N5Z0,CHEBI:18005
Q8N5Z0,CHEBI:58672
Q8N5Z0,CHEBI:57678
Q8N5Z0,CHEBI:17640
Q8N5Z0,CHEBI:57427
Q8N5Z0,CHEBI:58095
Q8N5Z0,CHEBI:16763
Q8N5Z0,CHEBI:29985
Q8NBK3,CHEBI:29919
Q8NBK3,CHEBI:15378
Q8NBK3,CHEBI:29950
Q8NBK3,CHEBI:29036
Q8NBK3,CHEBI:85621
Q8NBK3,CHEBI:35489
Q8NBK3,CHEBI:29256
Q8NBK3,CHEBI:15377
Q8NBK3,CHEBI:15379
Q8NBP7,CHEBI:29108
Q8NEX9,CHEBI:232325
Q8NEX9,CHEBI:57540
Q8NEX9,CHEBI:15378
Q8NEX9,CHEBI:77891
Q8NEX9,CHEBI:134626
Q8NEX9,CHEBI:77892
Q8NEX9,CHEBI:57945
Q8NFF2,CHEBI:29101
Q8NFF2,CHEBI:29108
Q8NFF2,CHEBI:29103
Q8WWZ7,CHEBI:43474
Q8WWZ7,CHEBI:16113
Q8WWZ7,CHEBI:15378
Q8WWZ7,CHEBI:456216
Q8WWZ7,CHEBI:30616
Q8WWZ7,CHEBI:15377
Q8WXI4,CHEBI:7896
Q8WXI4,CHEBI:57385
Q8WXI4,CHEBI:57371
Q8WXI4,CHEBI:15378
Q8WXI4,CHEBI:57379
Q8WXI4,CHEBI:30807
Q8WXI4,CHEBI:57375
Q8WXI4,CHEBI:18262
Q8WXI4,CHEBI:57287
Q8WXI4,CHEBI:17968
Q8WXI4,CHEBI:15377
Q92499,CHEBI:43474
Q92499,CHEBI:15378
Q92499,CHEBI:456216
Q92499,CHEBI:30616
Q92499,CHEBI:15377
Q92508,CHEBI:29101
Q92508,CHEBI:29108
Q92508,CHEBI:18420
Q92508,CHEBI:29103
Q92526,CHEBI:43474
Q92526,CHEBI:15378
Q92526,CHEBI:456216
Q92526,CHEBI:30616
Q92526,CHEBI:15377
Q92831,CHEBI:57834
Q92831,CHEBI:58535
Q92831,CHEBI:15378
Q92831,CHEBI:57288
Q92831,CHEBI:61930
Q92831,CHEBI:29969
Q92831,CHEBI:57287
Q92835,CHEBI:43474
Q92835,CHEBI:57658
Q92835,CHEBI:58414
Q92835,CHEBI:58456
Q92835,CHEBI:58178
Q92835,CHEBI:57836
Q92835,CHEBI:15377
Q92835,CHEBI:57895
Q92947,CHEBI:57378
Q92947,CHEBI:16526
Q92947,CHEBI:15378
Q92947,CHEBI:57692
Q92947,CHEBI:58307
Q92947,CHEBI:57332
Q96A29,CHEBI:58115
Q96A29,CHEBI:57273
Q96BZ4,CHEBI:138284
Q96BZ4,CHEBI:136412
Q96BZ4,CHEBI:231870
Q96BZ4,CHEBI:43474
Q96BZ4,CHEBI:60837
Q96BZ4,CHEBI:17754
Q96BZ4,CHEBI:231871
Q96BZ4,CHEBI:75757
Q96BZ4,CHEBI:15377
Q96BZ4,CHEBI:139150
Q96BZ4,CHEBI:131705
Q96BZ4,CHEBI:232394
Q96BZ4,CHEBI:64683
Q96BZ4,CHEBI:13197
Q96BZ4,CHEBI:15378
Q96BZ4,CHEBI:136416
Q96BZ4,CHEBI:231873
Q96BZ4,CHEBI:77717
Q96BZ4,CHEBI:232393
Q96C10,CHEBI:43474
Q96C10,CHEBI:15378
Q96C10,CHEBI:456216
Q96C10,CHEBI:30616
Q96C10,CHEBI:15377
Q96DW6,CHEBI:57305
Q96HY7,CHEBI:58937
Q96HY7,CHEBI:57499
Q96HY7,CHEBI:83099
Q96HY7,CHEBI:16526
Q96HY7,CHEBI:15378
Q96HY7,CHEBI:184385
Q96L34,CHEBI:83421
Q96L34,CHEBI:18420
Q96L34,CHEBI:15378
Q96L34,CHEBI:29999
Q96L34,CHEBI:30013
Q96L34,CHEBI:61977
Q96L34,CHEBI:456216
Q96L34,CHEBI:30616
Q96PR1,CHEBI:29103
Q96QD8,CHEBI:33384
Q96QD8,CHEBI:58048
Q96QD8,CHEBI:58359
Q96QD8,CHEBI:57926
Q96QD8,CHEBI:57972
Q96QD8,CHEBI:57844
Q96QD8,CHEBI:57305
Q96QD8,CHEBI:57595
Q96QD8,CHEBI:57427
Q96QD8,CHEBI:58095
Q96QD8,CHEBI:29101
Q96QD8,CHEBI:60039
Q96RR4,CHEBI:83421
Q96RR4,CHEBI:15378
Q96RR4,CHEBI:29999
Q96RR4,CHEBI:30013
Q96RR4,CHEBI:61977
Q96RR4,CHEBI:456216
Q96RR4,CHEBI:30616
Q96T83,CHEBI:29101
Q96T83,CHEBI:29103
Q96T83,CHEBI:15378
Q99250,CHEBI:29101
Q99259,CHEBI:59888
Q99259,CHEBI:16526
Q99259,CHEBI:15378
Q99259,CHEBI:29985
Q99259,CHEBI:597326
Q99489,CHEBI:57692
Q99489,CHEBI:16452
Q99489,CHEBI:28938
Q99489,CHEBI:16810
Q99489,CHEBI:29986
Q99489,CHEBI:16240
Q99489,CHEBI:29990
Q99489,CHEBI:15377
Q99489,CHEBI:15379
Q99714,CHEBI:57540
Q99714,CHEBI:17347
Q99714,CHEBI:90726
Q99714,CHEBI:16330
Q99714,CHEBI:78602
Q99714,CHEBI:36234
Q99714,CHEBI:16422
Q99714,CHEBI:62619
Q99714,CHEBI:36713
Q99714,CHEBI:28952
Q99714,CHEBI:78601
Q99714,CHEBI:78604
Q99714,CHEBI:16469
Q99714,CHEBI:62613
Q99714,CHEBI:78594
Q99714,CHEBI:57945
Q99714,CHEBI:57286
Q99714,CHEBI:17263
Q99714,CHEBI:78605
Q99714,CHEBI:29747
Q99714,CHEBI:78595
Q99714,CHEBI:57312
Q99714,CHEBI:62617
Q99714,CHEBI:57318
Q99714,CHEBI:57335
Q99714,CHEBI:50169
Q99714,CHEBI:16962
Q99714,CHEBI:57316
Q99714,CHEBI:15378
Q99714,CHEBI:78596
Q99714,CHEBI:78603
Q99714,CHEBI:78600
Q99714,CHEBI:15994
Q99714,CHEBI:11893
Q99714,CHEBI:17650
Q99714,CHEBI:57349
Q99726,CHEBI:29105
Q99726,CHEBI:15378
Q99798,CHEBI:16947
Q99798,CHEBI:49883
Q99798,CHEBI:15562
Q9BQB6,CHEBI:29950
Q9BQB6,CHEBI:18067
Q9BQB6,CHEBI:28433
Q9BQB6,CHEBI:15759
Q9BQB6,CHEBI:50058
Q9BQB6,CHEBI:15377
Q9BSA4,CHEBI:17996
Q9BSA4,CHEBI:29985
Q9BUB5,CHEBI:83421
Q9BUB5,CHEBI:18420
Q9BUB5,CHEBI:15378
Q9BUB5,CHEBI:29999
Q9BUB5,CHEBI:30013
Q9BUB5,CHEBI:61977
Q9BUB5,CHEBI:456216
Q9BUB5,CHEBI:30616
Q9BUT1,CHEBI:57540
Q9BUT1,CHEBI:15378
Q9BUT1,CHEBI:10983
Q9BUT1,CHEBI:63727
Q9BUT1,CHEBI:57945
Q9BUT1,CHEBI:13705
Q9BUT1,CHEBI:84813
Q9BWU1,CHEBI:83421
Q9BWU1,CHEBI:15378
Q9BWU1,CHEBI:29999
Q9BWU1,CHEBI:30013
Q9BWU1,CHEBI:61977
Q9BWU1,CHEBI:456216
Q9BWU1,CHEBI:30616
Q9BX95,CHEBI:43474
Q9BX95,CHEBI:57756
Q9BX95,CHEBI:57939
Q9BX95,CHEBI:60119
Q9BX95,CHEBI:57817
Q9BX95,CHEBI:15377
Q9BYX4,CHEBI:43474
Q9BYX4,CHEBI:15378
Q9BYX4,CHEBI:456216
Q9BYX4,CHEBI:30616
Q9BYX4,CHEBI:15377
Q9BZQ4,CHEBI:57502
Q9BZQ4,CHEBI:18420
Q9BZQ4,CHEBI:57540
Q9BZQ4,CHEBI:15378
Q9BZQ4,CHEBI:33019
Q9BZQ4,CHEBI:30616
Q9BZQ4,CHEBI:14649
Q9BZQ4,CHEBI:58437
Q9GZT4,CHEBI:29108
Q9GZT4,CHEBI:33384
Q9GZT4,CHEBI:18420
Q9GZT4,CHEBI:29035
Q9GZT4,CHEBI:15361
Q9GZT4,CHEBI:28938
Q9GZT4,CHEBI:35247
Q9GZT4,CHEBI:597326
Q9H015,CHEBI:15355
Q9H015,CHEBI:134344
Q9H015,CHEBI:17750
Q9H015,CHEBI:16347
Q9H015,CHEBI:29101
Q9H093,CHEBI:83421
Q9H093,CHEBI:18420
Q9H093,CHEBI:15378
Q9H093,CHEBI:29999
Q9H093,CHEBI:30013
Q9H093,CHEBI:61977
Q9H093,CHEBI:456216
Q9H093,CHEBI:30616
Q9H0R5,CHEBI:43474
Q9H0R5,CHEBI:37565
Q9H0R5,CHEBI:58189
Q9H0R5,CHEBI:15378
Q9H0R5,CHEBI:15377
Q9H2S1,CHEBI:29103
Q9H4L5,CHEBI:57643
Q9H4L5,CHEBI:58178
Q9H4Y5,CHEBI:17826
Q9H4Y5,CHEBI:17792
Q9H4Y5,CHEBI:15378
Q9H4Y5,CHEBI:33409
Q9H4Y5,CHEBI:16042
Q9H4Y5,CHEBI:58297
Q9H4Y5,CHEBI:90779
Q9H4Y5,CHEBI:38290
Q9H4Y5,CHEBI:58539
Q9H4Y5,CHEBI:57925
Q9H4Y5,CHEBI:15377
Q9HA72,CHEBI:30616
Q9HA82,CHEBI:82811
Q9HA82,CHEBI:67033
Q9HA82,CHEBI:57287
Q9HA82,CHEBI:65059
Q9HA82,CHEBI:57394
Q9HA82,CHEBI:52639
Q9HA82,CHEBI:64868
Q9HA82,CHEBI:71009
Q9HA82,CHEBI:65052
Q9HA82,CHEBI:72961
Q9HA82,CHEBI:52961
Q9HA82,CHEBI:52962
Q9HA82,CHEBI:67027
Q9HA82,CHEBI:67021
Q9HA82,CHEBI:57756
Q9HA82,CHEBI:15378
Q9HA82,CHEBI:57380
Q9HA82,CHEBI:57817
Q9HA82,CHEBI:77636
Q9HB55,CHEBI:15378
Q9HB55,CHEBI:57618
Q9HB55,CHEBI:30413
Q9HB55,CHEBI:58210
Q9HB55,CHEBI:30879
Q9HB55,CHEBI:142491
Q9HB55,CHEBI:15377
Q9HB55,CHEBI:15379
Q9HC21,CHEBI:37575
Q9HC21,CHEBI:58937
Q9NPF2,CHEBI:57652
Q9NPF2,CHEBI:58422
Q9NPF2,CHEBI:58339
Q9NPF2,CHEBI:15378
Q9NPF2,CHEBI:58343
Q9NPH2,CHEBI:61548
Q9NPH2,CHEBI:58401
Q9NPH2,CHEBI:57540
Q9NQ66,CHEBI:29108
Q9NQ66,CHEBI:203600
Q9NQ66,CHEBI:15378
Q9NQ66,CHEBI:58433
Q9NQ66,CHEBI:58456
Q9NQ66,CHEBI:17815
Q9NQ66,CHEBI:15377
Q9NQ66,CHEBI:57880
Q9NR71,CHEBI:67042
Q9NR71,CHEBI:77996
Q9NR71,CHEBI:67033
Q9NR71,CHEBI:28868
Q9NR71,CHEBI:32392
Q9NR71,CHEBI:72957
Q9NR71,CHEBI:45815
Q9NR71,CHEBI:52639
Q9NR71,CHEBI:72961
Q9NR71,CHEBI:25646
Q9NR71,CHEBI:15377
Q9NR71,CHEBI:25629
Q9NR71,CHEBI:72956
Q9NR71,CHEBI:30823
Q9NR71,CHEBI:7896
Q9NR71,CHEBI:57756
Q9NR71,CHEBI:17120
Q9NR71,CHEBI:30807
Q9NR71,CHEBI:18262
Q9NR71,CHEBI:29105
Q9NR71,CHEBI:63867
Q9NR71,CHEBI:57817
Q9NR71,CHEBI:72959
Q9NR71,CHEBI:74450
Q9NR82,CHEBI:29103
Q9NRA0,CHEBI:18420
Q9NRA0,CHEBI:57756
Q9NRA0,CHEBI:15378
Q9NRA0,CHEBI:57939
Q9NRA0,CHEBI:64795
Q9NRA0,CHEBI:60119
Q9NRA0,CHEBI:456216
Q9NRA0,CHEBI:57817
Q9NRA0,CHEBI:30616
Q9NRA0,CHEBI:84410
Q9NRA0,CHEBI:76941
Q9NRA0,CHEBI:64124
Q9NST1,CHEBI:28868
Q9NST1,CHEBI:74928
Q9NST1,CHEBI:58608
Q9NST1,CHEBI:52323
Q9NST1,CHEBI:57287
Q9NST1,CHEBI:17855
Q9NST1,CHEBI:57383
Q9NST1,CHEBI:74551
Q9NST1,CHEBI:17754
Q9NST1,CHEBI:57379
Q9NST1,CHEBI:53753
Q9NST1,CHEBI:58342
Q9NST1,CHEBI:57643
Q9NST1,CHEBI:15377
Q9NST1,CHEBI:57368
Q9NST1,CHEBI:75735
Q9NST1,CHEBI:30823
Q9NST1,CHEBI:18035
Q9NST1,CHEBI:57970
Q9NST1,CHEBI:74546
Q9NST1,CHEBI:47777
Q9NST1,CHEBI:57387
Q9NST1,CHEBI:58168
Q9NST1,CHEBI:15378
Q9NST1,CHEBI:75342
Q9NST1,CHEBI:35759
Q9NST1,CHEBI:49172
Q9NST1,CHEBI:74544
Q9NST1,CHEBI:74563
Q9NUV7,CHEBI:57385
Q9NUV7,CHEBI:71007
Q9NUV7,CHEBI:33384
Q9NUV7,CHEBI:57394
Q9NUV7,CHEBI:16526
Q9NUV7,CHEBI:15378
Q9NUV7,CHEBI:57379
Q9NUV7,CHEBI:57375
Q9NUV7,CHEBI:71008
Q9NUV7,CHEBI:57287
Q9NUV7,CHEBI:65073
Q9NUV7,CHEBI:597326
Q9NUV7,CHEBI:58299
Q9NXB9,CHEBI:73856
Q9NXB9,CHEBI:73862
Q9NXB9,CHEBI:16526
Q9NXB9,CHEBI:15378
Q9NXB9,CHEBI:73863
Q9NXB9,CHEBI:57384
Q9NXB9,CHEBI:73857
Q9NXB9,CHEBI:73852
Q9NXB9,CHEBI:90736
Q9NXB9,CHEBI:57287
Q9NXB9,CHEBI:73871
Q9NXB9,CHEBI:73870
Q9NXB9,CHEBI:57368
Q9NXB9,CHEBI:90725
Q9NY64,CHEBI:16551
Q9NY64,CHEBI:37721
Q9NY64,CHEBI:4167
Q9NY64,CHEBI:58539
Q9NYA1,CHEBI:18420
Q9NYA1,CHEBI:57756
Q9NYA1,CHEBI:15378
Q9NYA1,CHEBI:29999
Q9NYA1,CHEBI:57939
Q9NYA1,CHEBI:57288
Q9NYA1,CHEBI:456216
Q9NYA1,CHEBI:141128
Q9NYA1,CHEBI:60119
Q9NYA1,CHEBI:57817
Q9NYA1,CHEBI:77787
Q9NYA1,CHEBI:30616
Q9NYA1,CHEBI:84410
Q9NYA1,CHEBI:57287
Q9NYA1,CHEBI:76941
Q9NYA1,CHEBI:77786
Q9NYG8,CHEBI:49547
Q9NYG8,CHEBI:49847
Q9NYG8,CHEBI:29103
Q9NZ45,CHEBI:35235
Q9NZ45,CHEBI:190135
Q9NZ45,CHEBI:16810
Q9NZ45,CHEBI:57678
Q9NZ45,CHEBI:29985
Q9NZ45,CHEBI:597326
Q9P0L2,CHEBI:83421
Q9P0L2,CHEBI:18420
Q9P0L2,CHEBI:15378
Q9P0L2,CHEBI:29999
Q9P0L2,CHEBI:30013
Q9P0L2,CHEBI:61977
Q9P0L2,CHEBI:456216
Q9P0L2,CHEBI:30616
Q9P0L9,CHEBI:29101
Q9P0L9,CHEBI:29108
Q9P0L9,CHEBI:18420
Q9P0L9,CHEBI:29103
Q9UBE8,CHEBI:83421
Q9UBE8,CHEBI:18420
Q9UBE8,CHEBI:15378
Q9UBE8,CHEBI:29999
Q9UBE8,CHEBI:30013
Q9UBE8,CHEBI:61977
Q9UBE8,CHEBI:456216
Q9UBE8,CHEBI:30616
Q9UGI6,CHEBI:29103
Q9UHF3,CHEBI:15378
Q9UHF3,CHEBI:57288
Q9UHF3,CHEBI:61930
Q9UHF3,CHEBI:29969
Q9UHF3,CHEBI:57287
Q9UHI8,CHEBI:29105
Q9UK17,CHEBI:29103
Q9UKF2,CHEBI:29105
Q9UKU6,CHEBI:29105
Q9UKV0,CHEBI:61930
Q9UKV0,CHEBI:15377
Q9UKV0,CHEBI:29969
Q9UKV0,CHEBI:30089
Q9UL25,CHEBI:43474
Q9UL25,CHEBI:37565
Q9UL25,CHEBI:18420
Q9UL25,CHEBI:58189
Q9UL25,CHEBI:15378
Q9UL25,CHEBI:15377
Q9ULZ9,CHEBI:29108
Q9ULZ9,CHEBI:29105
Q9UM01,CHEBI:32682
Q9UM01,CHEBI:46911
Q9UM01,CHEBI:32551
Q9UM01,CHEBI:57427
Q9UM01,CHEBI:29101
Q9UM73,CHEBI:46858
Q9UM73,CHEBI:15378
Q9UM73,CHEBI:456216
Q9UM73,CHEBI:61978
Q9UM73,CHEBI:30616
Q9UP95,CHEBI:17996
Q9UP95,CHEBI:29103
Q9UPR5,CHEBI:29101
Q9UPR5,CHEBI:29108
Q9UPW8,CHEBI:29108
Q9UQ16,CHEBI:43474
Q9UQ16,CHEBI:37565
Q9UQ16,CHEBI:58189
Q9UQ16,CHEBI:15378
Q9UQ16,CHEBI:15377
Q9UQ90,CHEBI:43474
Q9UQ90,CHEBI:15378
Q9UQ90,CHEBI:456216
Q9UQ90,CHEBI:29105
Q9UQ90,CHEBI:30616
Q9UQ90,CHEBI:15377
Q9UQD0,CHEBI:29101
Q9Y232,CHEBI:78611
Q9Y232,CHEBI:15377
Q9Y232,CHEBI:57332
Q9Y233,CHEBI:58464
Q9Y233,CHEBI:58165
Q9Y233,CHEBI:15378
Q9Y233,CHEBI:58115
Q9Y233,CHEBI:57867
Q9Y233,CHEBI:60240
Q9Y233,CHEBI:456215
Q9Y233,CHEBI:57746
Q9Y233,CHEBI:15377
Q9Y285,CHEBI:15378
Q9Y285,CHEBI:78531
Q9Y285,CHEBI:33019
Q9Y285,CHEBI:58095
Q9Y285,CHEBI:30616
Q9Y285,CHEBI:456215
Q9Y285,CHEBI:78442
Q9Y2J0,CHEBI:29108
Q9Y2J8,CHEBI:29108
Q9Y2J8,CHEBI:28938
Q9Y2J8,CHEBI:29965
Q9Y2J8,CHEBI:83397
Q9Y2J8,CHEBI:15377
Q9Y2M0,CHEBI:18420
Q9Y2M0,CHEBI:29035
Q9Y2Q3,CHEBI:17792
Q9Y2Q3,CHEBI:15378
Q9Y2Q3,CHEBI:16042
Q9Y2Q3,CHEBI:90779
Q9Y2Q3,CHEBI:57925
Q9Y2T3,CHEBI:15378
Q9Y2T3,CHEBI:28938
Q9Y2T3,CHEBI:29105
Q9Y2T3,CHEBI:16235
Q9Y2T3,CHEBI:17712
Q9Y2T3,CHEBI:15377
Q9Y4D2,CHEBI:75728
Q9Y4D2,CHEBI:28868
Q9Y4D2,CHEBI:52392
Q9Y4D2,CHEBI:75449
Q9Y4D2,CHEBI:17389
Q9Y4D2,CHEBI:75448
Q9Y4D2,CHEBI:75450
Q9Y4D2,CHEBI:15377
Q9Y4D2,CHEBI:25629
Q9Y4D2,CHEBI:30823
Q9Y4D2,CHEBI:75913
Q9Y4D2,CHEBI:17815
Q9Y4D2,CHEBI:75914
Q9Y4D2,CHEBI:52333
Q9Y4D2,CHEBI:29108
Q9Y4D2,CHEBI:15378
Q9Y4D2,CHEBI:75457
Q9Y4D2,CHEBI:75456
Q9Y4D2,CHEBI:73990
Q9Y5Q0,CHEBI:57756
Q9Y5Q0,CHEBI:15378
Q9Y5Q0,CHEBI:52639
Q9Y5Q0,CHEBI:29034
Q9Y5Q0,CHEBI:67111
Q9Y5Q0,CHEBI:195278
Q9Y5Q0,CHEBI:85650
Q9Y5Q0,CHEBI:195246
Q9Y5Q0,CHEBI:63867
Q9Y5Q0,CHEBI:29033
Q9Y5Q0,CHEBI:83568
Q9Y5Q0,CHEBI:74296
Q9Y5Q0,CHEBI:31488
Q9Y5Q0,CHEBI:139573
Q9Y5Q0,CHEBI:15377
Q9Y5Q0,CHEBI:149631
Q9Y5Q0,CHEBI:15379
Q9Y617,CHEBI:18110
Q9Y617,CHEBI:57524
Q9Y617,CHEBI:16810
Q9Y617,CHEBI:29985
Q9Y617,CHEBI:597326
Q9Y697,CHEBI:35235
Q9Y697,CHEBI:61963
Q9Y697,CHEBI:29950
Q9Y697,CHEBI:57972
Q9Y697,CHEBI:29917
Q9Y697,CHEBI:64428
Q9Y697,CHEBI:597326
Q9Y6V0,CHEBI:29108
B7Z9I1,CHEBI:58307
B7Z9I1,CHEBI:57379
B7Z9I1,CHEBI:57375
B7Z9I1,CHEBI:62242
B7Z9I1,CHEBI:62620
B7Z9I1,CHEBI:83726
B7Z9I1,CHEBI:61430
B7Z9I1,CHEBI:57389
B7Z9I1,CHEBI:83723
B7Z9I1,CHEBI:57385
B7Z9I1,CHEBI:57386
B7Z9I1,CHEBI:61526
B7Z9I1,CHEBI:15378
B7Z9I1,CHEBI:57692
B7Z9I1,CHEBI:86160
B7Z9I1,CHEBI:61406
B7Z9I1,CHEBI:62077
B7Z9I1,CHEBI:61405
B7Z9I1,CHEBI:57330
O95336,CHEBI:58759
O95336,CHEBI:15377
O95336,CHEBI:57955
O95336,CHEBI:15378
Q9Y661,CHEBI:58339
Q9Y661,CHEBI:15378
Q9Y661,CHEBI:58388
Q9Y661,CHEBI:70975
Q9Y661,CHEBI:58343
A0S1I7,CHEBI:23378
A0S1I7,CHEBI:15378
A0S1I7,CHEBI:29034
A0S1I7,CHEBI:30413
A0S1I7,CHEBI:29033
A0S1I7,CHEBI:15377
A0S1I7,CHEBI:15379
B4DFG5,CHEBI:57925
B4DFL1,CHEBI:83099
B4DFL1,CHEBI:57540
B4DFL1,CHEBI:15378
B4DFL1,CHEBI:57692
B4DFL1,CHEBI:57945
B4DFL1,CHEBI:83100
H9EC08,CHEBI:17976
H9EC08,CHEBI:57540
H9EC08,CHEBI:15378
H9EC08,CHEBI:16389
H9EC08,CHEBI:57945
Q4VFD5,CHEBI:30413
Q4VFD5,CHEBI:60344
Q6FHU2,CHEBI:57604
Q6FHU2,CHEBI:15378
Q6FHU2,CHEBI:58248
Q6FHU2,CHEBI:58289
Q6FHU2,CHEBI:58272
Q6VLV1,CHEBI:30413
Q6VLV1,CHEBI:60344
Q7GXY9,CHEBI:17976
Q7GXY9,CHEBI:57540
Q7GXY9,CHEBI:15378
Q7GXY9,CHEBI:16389
Q7GXY9,CHEBI:57945
Q7GXZ4,CHEBI:17976
Q7GXZ4,CHEBI:57540
Q7GXZ4,CHEBI:15378
Q7GXZ4,CHEBI:16389
Q7GXZ4,CHEBI:57945
