chebi_id,name,description,formula,mass,charge,monoisotopic_mass,smiles,inchikey,ontology_parents,ontology_parent_ids,kegg_compound_id
CHEBI:72957,N-tetradecanoylsphingosine,A <em>N</em>-acylsphingosine in which the ceramide <em>N</em>-acyl group is specified as tetradecanoyl (myristoyl).,,509.86,0.0,,,,N-acylsphingosine,CHEBI:52639,C13916
CHEBI:72959,N-hexadecanoylsphingosine,A <em>N</em>-acylsphingosine in which the ceramide <em>N</em>-acyl group is specified as hexadecanoyl (palmitoyl).,,537.914,0.0,,,,N-acylsphingosine; N-palmitoyl-sphingoid base; Cer(d34:1),CHEBI:52639; CHEBI:144703; CHEBI:137569,
CHEBI:72961,N-octadecanoylsphingosine,A <em>N</em>-acylsphingosine in which the ceramide <em>N</em>-acyl group is specified as octadecanoyl (stearoyl).,,565.968,0.0,,,,N-acylsphingosine; N-stearoyl-sphingoid base,CHEBI:52639; CHEBI:144711,
CHEBI:72998,1-hexadecanoyl-sn-glycero-3-phosphocholine,A lysophosphatidylcholine 16:0 in which a hexadecanoyl (palmitoyl) group is attached to the glycero moiety at position 1.,,495.638,0.0,,,,lysophosphatidylcholine 16:0; 1-O-acyl-sn-glycero-3-phosphocholine,CHEBI:64563; CHEBI:58168,
CHEBI:72999,"1,2-dihexadecanoyl-sn-glycero-3-phosphocholine",A phosphatidylcholine 32:0 in which the 1- and 2-acyl groups are specified as hexadecanoyl (palmitoyl). A synthetic phospholipid used in liposomes and lipid bilayers to study biological membranes. It is also a major constituent of pulmonary surfactants.,,734.053,0.0,,,,1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 32:0,CHEBI:75279; CHEBI:66850,
CHEBI:73000,1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 34:0 in which the 1- and 2-acyl groups are specified as hexadecanoyl (palmitoyl) and octadecanoyl (stearoyl) respectively.,,762.107,0.0,,,,phosphatidylcholine 34:0,CHEBI:66855,
CHEBI:73001,1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,A phosphatidylcholine 34:1 in which the 1- and 2-acyl groups are specified as hexadecanoyl (palmitoyl) and 9Z-octadecenoyl (oleoyl) respectively.,,760.091,0.0,,,,phosphatidylcholine 34:1; 1-acyl-2-oleoyl-sn-glycero-3-phosphocholine betaine,CHEBI:64517; CHEBI:58293,C13875
CHEBI:73002,"1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine","A phosphatidylcholine 34:2 in which the 1- and 2-acyl groups are specified as hexadecanoyl (palmitoyl) and 9<i>Z</i>,12<i>Z</i>-octadecadienoyl (linoleoyl) respectively.",,758.075,0.0,,,,phosphatidylcholine 34:2; 1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine betaine,CHEBI:64516; CHEBI:60000,
CHEBI:73003,1-palmitoyl-2-arachidonoyl-sn-glycero-3-phosphocholine,"A phosphatidylcholine 36:4 in which the 1- and 2-acyl groups are specified as hexadecanoyl (palmitoyl) and 5<i>Z</i>,8<i>Z</i>,11<i>Z</i>,14<i>Z</i>-eicosatetraenoyl (arachidonoyl) respectively.",,782.082,0.0,,,,1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 36:4,CHEBI:75063; CHEBI:64520,
CHEBI:732,5beta-dihydrocortisol,A 17α-hydroxy-C<small><sub>21</sub></small>-steroid that is cortisol in which the 4-5 double bond has undergone formal hydrogenation to give the corresponding 5β- steroid.,,364.482,0.0,,,,diketone; 20-oxo steroid; secondary alcohol; 11beta-hydroxy steroid; 21-hydroxy steroid; triol; 3-oxo-5beta-steroid; tertiary alpha-hydroxy ketone; primary alpha-hydroxy ketone; 17alpha-hydroxy-C21-steroid,CHEBI:46640; CHEBI:36885; CHEBI:35681; CHEBI:35346; CHEBI:35344; CHEBI:27136; CHEBI:1624; CHEBI:139592; CHEBI:139590; CHEBI:138141,C05471
CHEBI:73858,1-stearoyl-sn-glycero-3-phosphocholine,A lysophosphatidylcholine 18:0 in which the acyl substituent is located at position 1 and is specified as stearoyl.,,523.692,0.0,,,,lysophosphatidylcholine 18:0; 1-O-acyl-sn-glycero-3-phosphocholine,CHEBI:64561; CHEBI:58168,
CHEBI:7386,4-acetamidobutanal,,,129.159,0.0,,,,alpha-CH2-containing aldehyde; monocarboxylic acid amide,CHEBI:73359; CHEBI:29347,C05936
CHEBI:73863,"(7Z,10Z,13Z,16Z,19Z)-3-oxodocosapentaenoyl-CoA(4-)","A 3-oxo-fatty acyl-CoA(4−) obtained by deprotonation of the phosphate and diphosphate OH groups of (7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-3-oxodocosapentaenoyl-CoA.",,1089.989,-4.0,,,,long-chain fatty acyl-CoA(4-); 3-oxo-fatty acyl-CoA(4-),CHEBI:83139; CHEBI:57347,
CHEBI:73990,2-oleoylglycerol,A 2-monoglyceride where the acyl group is (9<i>Z</i>)-octadecenoyl.,,356.547,0.0,,,,monooleoylglycerol; 2-acylglycerol 18:1,CHEBI:75937; CHEBI:134141,
CHEBI:74000,1-palmitoyl-2-palmitoleoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 32:1 in which the acyl groups at C-1 and C-2 are hexadecanoyl and (9<i>Z</i>)-hexadec-9-enoyl respectively.,,732.037,0.0,,,,1-acyl-2-palmitoleoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 32:1,CHEBI:75240; CHEBI:66849,
CHEBI:74151,S-palmitoyl-L-cysteine residue,An α-amino-acid residue derived from <em>S</em>-palmitoyl-<small>L</small>-cysteine.,,341.561,0.0,,,,L-alpha-amino acid residue,CHEBI:83228,
CHEBI:74359,L-alpha-aminobutyrate zwitterion,An <small>L</small>-α-amino acid zwitterion that is <small>L</small>-α-aminobutyric acid in which a proton has been transferred from the carboxy group to the amino group. It is the major species at pH 7.3.,,103.121,0.0,,,,L-alpha-amino acid zwitterion,CHEBI:59869,C02356
CHEBI:74450,N-(15Z)-tetracosenoylsphingosine,An <em>N</em>-tetracosenoylsphingosine in which the double bond in the ceramide acyl group is located at position 15 (the <i>Z</i>-geoisomer.,,648.114,0.0,,,,Cer(d42:2); N-tetracosenoylsphingosine,CHEBI:85812; CHEBI:74457,
CHEBI:74475,hexadecanamide,A fatty amide that is the carboxamide derived from palmitic acid.,,255.446,0.0,,,,primary fatty amide,CHEBI:143129,
CHEBI:74546,"1,2-dioleoyl-sn-glycero-3-phosphate(2-)","A 1,2-diacyl-<em>sn</em>-glycerol 3-phosphate(2−) obtained by deprotonation of the phosphate OH groups of 1,2-dioleoyl-<em>sn</em>-glycero-3-phosphate.",,698.963,-2.0,,,,dioleoylphosphatidate(2-); 1-acyl-2-oleoyl-sn-glycero-3-phosphate(2-),CHEBI:83308; CHEBI:74917,
CHEBI:7466,nandrolone,A 3-oxo Δ<small><sup>4</small></sup>-steroid that is estr-4-en-3-one substituted by a β-hydroxy group at position 17.,,274.404,0.0,,,,anabolic androgenic steroid; 3-oxo-Delta(4) steroid; 17beta-hydroxy steroid,CHEBI:50786; CHEBI:47909; CHEBI:35343,C07254
CHEBI:74667,1-oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 34:1 in which the two acyl substituents at positions 1 and 2 are specified as oleoyl and palmitoyl respectively.,,760.091,0.0,,,,1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 34:1,CHEBI:75279; CHEBI:64517,
CHEBI:74669,"1,2-dioleoyl-sn-glycero-3-phosphocholine",A phosphatidylcholine 36:2 in which the phosphatidyl acyl groups at positions 1 and 2 are both oleoyl.,,786.129,0.0,,,,"1,2-di-octadecenoyl-sn-glycero-3-phosphocholine; 1-acyl-2-oleoyl-sn-glycero-3-phosphocholine betaine",CHEBI:84836; CHEBI:58293,
CHEBI:74670,1-oleoyl-2-linoleoyl-sn-glycero-3-phosphocholine,A  phosphatidylcholine 36:3 in which the two acyl substituents at positions 1 and 2 are specified as oleoyl and linoleoyl respectively.,,784.113,0.0,,,,phosphatidylcholine 36:3; 1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine betaine,CHEBI:64523; CHEBI:60000,
CHEBI:74671,1-oleoyl-2-arachidonoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 38:5 in which the two acyl substituents at positions 1 and 2 are specified as oleoyl and arachidonoyl respectively.,,808.135,0.0,,,,1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 38:5,CHEBI:75063; CHEBI:64525,
CHEBI:74892,1-oleoyl-2-linoleoyl-sn-glycero-3-phospho-L-serine(1-),"A phosphatidylserine 36:3 that is the conjugate base of 1-oleoyl-2-linoleoyl-<em>sn</em>-glycero-3-phospho-<small>L</small>-serine, in which the carboxy and phosphate groups are anionic and the amino group is cationic.",,785.033,-1.0,,,,1-acyl-2-linoleoyl-sn-glycero-3-phosphoserine(1-); phosphatidylserine 36:3(1-),CHEBI:75066; CHEBI:72067,
CHEBI:74965,1-stearoyl-2-arachidonoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 38:4 in which the two acyl substituents at positions 1 and 2 are specified as stearoyl and arachidonoyl respectively.,,810.151,0.0,,,,1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 38:4,CHEBI:75063; CHEBI:64526,
CHEBI:74966,1-lauroyl-sn-glycero-3-phosphocholine,A 1-<em>O</em>-acyl-<em>sn</em>-glycero-3-phosphocholine in which the acyl group is specified as lauroyl (dodecanoyl),,439.53,0.0,,,,dodecanoate ester; 1-O-acyl-sn-glycero-3-phosphocholine,CHEBI:87659; CHEBI:58168,
CHEBI:74967,1-lauroyl-2-arachidonoyl-sn-glycero-3-phosphocholine,"A 1,2-diacyl-<em>sn</em>-glycero-3-phosphocholine in which the two acyl substituents at positions 1 and 2 are specified as lauroyl and arachidonoyl respectively.",,725.989,0.0,,,,dodecanoate ester; 1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine,CHEBI:87659; CHEBI:75063,
CHEBI:74968,1-icosanoyl-sn-glycero-3-phosphocholine,A 1-<em>O</em>-acyl-<em>sn</em>-glycero-3-phosphocholine in which the acyl group is specified as icosanoyl.,,551.746,0.0,,,,lysophosphatidylcholine 20:0; 1-O-acyl-sn-glycero-3-phosphocholine,CHEBI:67058; CHEBI:58168,
CHEBI:74970,1-icosanoyl-2-arachidonoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 40:4 in which the two acyl substituents at positions 1 and 2 are specified as icosanoyl and arachidonoyl respectively.,,838.205,0.0,,,,1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 40:4,CHEBI:75063; CHEBI:66862,
CHEBI:74971,1-oleoyl-sn-glycero-3-phosphoethanolamine zwitterion,A 1-acyl-<em>sn</em>-glycero-3-phosphoethanolamine zwitterion obtained by transfer of a proton from the amino to the phosphate group of 1-oleoyl-<em>sn</em>-glycero-3-phosphoethanolamine.,,479.595,0.0,,,,lysophosphatidylethanolamine zwitterion 18:1; 1-acyl-sn-glycero-3-phosphoethanolamine zwitterion; oleoyl-sn-glycero-3-phosphoethanolamine zwitterion,CHEBI:72388; CHEBI:64381; CHEBI:145434,
CHEBI:75017,1-lauroyl-2-palmitoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 28:0 in which the two acyl substituents at positions 1 and 2 are specified as lauroyl and palmitoyl respectively.,,677.945,0.0,,,,dodecanoate ester; 1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 28:0,CHEBI:87659; CHEBI:75279; CHEBI:65294,
CHEBI:75018,1-palmitoyl-2-lauroyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 28:0 in which the two acyl substituents at positions 1 and 2 are specified as palmitoyl and lauroyl respectively.,,677.945,0.0,,,,dodecanoate ester; phosphatidylcholine 28:0,CHEBI:87659; CHEBI:65294,
CHEBI:75026,1-stearoyl-2-palmitoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 34:0 in which the two acyl substituents at positions 1 and 2 are specified as stearoyl and palmitoyl respectively.,,762.107,0.0,,,,1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 34:0,CHEBI:75279; CHEBI:66855,
CHEBI:75062,1-myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine,A phosphatidylcholine 30:0 in which the phosphatidyl acyl groups at positions 1 and 2 are myristoyl (tetradecanoyl) and palmitoyl (hexadecanoyl) respectively.,,705.999,0.0,,,,tetradecanoate ester; 1-acyl-2-hexadecanoyl-sn-glycero-3-phosphocholine; phosphatidylcholine 30:0,CHEBI:87691; CHEBI:75279; CHEBI:65303,
CHEBI:75342,1-oleoylglycerol,A 1-monoglyceride where the acyl group is oleoyl.,,356.547,0.0,,,,monooleoylglycerol; 1-acylglycerol 18:1,CHEBI:75937; CHEBI:134130,
CHEBI:75448,1-oleoyl-2-stearoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol where oleoyl and stearoyl are the 1- and 2-acyl groups respectively.",,623.016,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:75449,1-oleoyl-2-arachidonoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol where oleoyl and arachidonoyl are the 1- and 2-acyl groups respectively.",,643.006,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:75450,1-oleoyl-2-linoleoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol where oleoyl and linoleoyl are the 1- and 2-acyl groups respectively.",,618.984,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:75456,2-stearoylglycerol,A 2-monoglyceride where the acyl group is octadecanoyl (stearoyl).,,358.563,0.0,,,,2-acylglycerol 18:0,CHEBI:134140,
CHEBI:75457,2-linoleoylglycerol,A 2-monoglyceride where linoleoyl forms the 2-acyl group.,,354.531,0.0,,,,2-acylglycerol 18:2,CHEBI:134142,
CHEBI:75466,1-palmitoyl-2-oleoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol with palmitoyl as the 1-acyl group and oleoyl as the 2-acyl group.",,594.962,0.0,,,,"1-palmitoyl-2-oleoylglycerol; 1,2-diacyl-sn-glycerol",CHEBI:75585; CHEBI:17815,C13861
CHEBI:75468,1-octadecanoyl-2-[(9Z)-octadecenoyl]-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol that has stearoyl and oleoyl as the 1- and 2-acyl groups respectively.",,623.016,0.0,,,,"diacylglycerol 36:1; 1-stearoyl-2-oleoylglycerol; 1,2-diacyl-sn-glycerol",CHEBI:86980; CHEBI:75590; CHEBI:17815,
CHEBI:75536,1-myristoyl-sn-glycerol,A 1-acyl-<em>sn</em>-glycerol that is the <i>S</i>-enantiomer of 1-myristoyl glycerol.,,302.455,0.0,,,,1-monomyristoylglycerol; 1-acyl-sn-glycerol,CHEBI:75562; CHEBI:64683,
CHEBI:75542,1-hexadecanoyl-sn-glycerol,A 1-acyl-<em>sn</em>-glycerol that has hexadecanoyl (palmitoyl) as the 1-acyl group.,,330.509,0.0,,,,monoacylglycerol 16:0; 1-monopalmitoylglycerol; 1-acyl-sn-glycerol,CHEBI:87251; CHEBI:69081; CHEBI:64683,
CHEBI:75550,1-stearoyl-sn-glycerol,A 1-acyl-<em>sn</em>-glycerol that has octadecanoyl (stearoyl) as the 1-acyl group.,,358.563,0.0,,,,1-monostearoylglycerol; 1-acyl-sn-glycerol,CHEBI:75555; CHEBI:64683,
CHEBI:75728,1-stearoyl-2-arachidonoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol in which the acyl groups at positions 1 and 2 are specifed as stearoyl and arachidonoyl respectively.",,645.022,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:75735,"1,3-dioleoylglycerol","A 1,3-diglyceride with both acyl groups specified as oleoyl.",,621.0,0.0,,,,"dioleoylglycerol; 1,3-diglyceride; diacylglycerol (18:1/0:0/18:1)",CHEBI:75945; CHEBI:47777; CHEBI:134567,
CHEBI:75757,1-oleoyl-sn-glycerol,A 1-acyl-<em>sn</em>-glycerol in which the acyl group is specified as oleoyl.,,356.547,0.0,,,,1-oleoylglycerol; 1-acyl-sn-glycerol,CHEBI:75342; CHEBI:64683,
CHEBI:75824,"2,3-dioleoyl-sn-glycerol","A 2,3-diacyl-<em>sn</em>-glycerol in which the 2- and 3-acyl groups are both specified as oleoyl.",,621.0,0.0,,,,"dioleoylglycerol; 2,3-diacyl-sn-glycerol",CHEBI:75945; CHEBI:75524,
CHEBI:75913,2-arachidonyl glyceryl ether,"A monoalkylglycerol that is glycerol which is substituted by a (5<i>Z</i>,8<i>Z</i>,11<i>Z</i>,14<i>Z</i>)-icosa-5,8,11,14-tetraen-1-yl group at position 2.",,364.57,0.0,,,,2-alkylglycerol; monoalkylglycerol; endocannabinoid,CHEBI:76581; CHEBI:75883; CHEBI:67197,
CHEBI:75927,(R)-2-hydroxyhexadecanoate,The <i>R</i>-enantiomer of 2-hydroxyhexadecanoate.,,271.421,-1.0,,,,(2R)-2-hydroxy fatty acid anion; 2-hydroxyhexadecanoate,CHEBI:76177; CHEBI:65097,
CHEBI:75938,3-oleoyl-sn-glycerol,A 3-acyl-<em>sn</em>-glycerol in which the acyl group is (9<i>Z</i>)-octadec-9-enoyl.,,356.547,0.0,,,,1-oleoylglycerol; 3-acyl-sn-glycerol,CHEBI:75342; CHEBI:64760,
CHEBI:76078,2-palmitoyl-sn-glycero-3-phosphocholine,A lysophosphatidylcholine 16:0 in which the acyl group is specified as palmitoyl (hexadecanoyl) and is located at position 2.,,495.638,0.0,,,,lysophosphatidylcholine(0:0/16:0); lysophosphatidylcholine 16:0,CHEBI:91297; CHEBI:64563,
CHEBI:76079,2-arachidonoyl-sn-glycero-3-phosphocholine,A lysophosphatidylcholine 20:4 in which the acyl group is specified as arachidonoyl and is located at position 2.,,543.682,0.0,,,,lysophosphatidylcholine(0:0/20:4),CHEBI:91303,
CHEBI:76202,"riboflavin cyclic 4',5'-phosphate(2-)","An organophosphate oxoanion obtained by deprotonation of the phosphate and imido groups of riboflavin cyclic-4',5'-phosphate; major species at pH 7.3.",,436.317,-2.0,,,,organophosphate oxoanion,CHEBI:58945,
CHEBI:76591,"(25R)-cholest-5-ene-3beta,26-diol",A 26-hydroxycholesterol in which the 25-position has <i>R</i>-configuration.,,402.663,0.0,,,,26-hydroxycholesterol,CHEBI:17703,
CHEBI:76722,2-hydroxybehenate,"A 2-hydroxy fatty acid anion that is the conjugate base of 2-hydroxybehenic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,355.583,-1.0,,,,long-chain fatty acid anion; 2-hydroxy fatty acid anion 22:0,CHEBI:57560; CHEBI:139195,
CHEBI:76979,"1,2-dioctanoyl-sn-glycerol","1,2-diacyl-<em>sn</em>-glycerol in which both the 1- and 2-acyl groups are specified as octanoyl. Formula C<small><sub>19</sub></small>H<small><sub>36</sub></small>O<small><sub>5</sub></small>.",,344.492,0.0,,,,"dioctanoylglycerol; 1,2-diacyl-sn-glycerol",CHEBI:88066; CHEBI:17815,
CHEBI:77016,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate","A polyunsaturated fatty acid anion that is the conjugate base of (4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosahexaenoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,327.488,-1.0,,,,"docosahexaenoate; (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl derivative",CHEBI:78060; CHEBI:149500,
CHEBI:77096,1-palmitoyl-2-arachidonoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol in which the acyl groups at positions 1 and 2 are specified as palmitoyl and arachidonoyl respectively.",,616.968,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:77097,1-stearoyl-2-linoleoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol in which the acyl groups at positions 1 and 2 are specified as stearoyl and linoleoyl respectively.",,621.0,0.0,,,,"diacylglycerol 36:2; 1,2-diacyl-sn-glycerol",CHEBI:85701; CHEBI:17815,
CHEBI:77098,1-stearoyl-2-linoleoyl-sn-glycero-3-phosphate(2-),A 1-acyl-2-linoleoyl-<em>sn</em>-glycerol 3-phosphate(2−) obtained by deprotonation of the phosphate OH groups of 1-stearoyl-2-linoleoyl-<em>sn</em>-glycero-3-phosphate; major species at pH 7.3.,,698.963,-2.0,,,,1-acyl-2-linoleoyl-sn-glycero-3-phosphate(2-),CHEBI:74920,
CHEBI:77125,"1,2-diarachidonoyl-sn-glycerol","A 1,2-diacyl-<em>sn</em>-glycerol in which both the acyl groups are specified as arachidonoyl.",,665.012,0.0,,,,"diacylglycerol 40:8; 1,2-diarachidonoylglycerol; 1,2-diacyl-sn-glycerol; diarachidonoylglycerol",CHEBI:87227; CHEBI:228166; CHEBI:17815; CHEBI:147309,
CHEBI:77127,"1,2-dilinoleoyl-sn-glycerol","A 1,2-diacyl-<em>sn</em>-glycerol in which both acyl groups are specified as linoleoyl.",,616.968,0.0,,,,"1,2-diacyl-sn-glycerol; dilinoleoylglycerol",CHEBI:17815; CHEBI:138658,
CHEBI:77128,"1,2-dilinoleoyl-sn-glycero-3-phosphate(2-)","A 1-acyl-2-linoleoyl-<em>sn</em>-glycerol 3-phosphate(2−) obtained by deprotonation of the phosphate OH groups of 1,2-dilinoleoyl-<em>sn</em>-glycero-3-phosphate; major species at pH 7.3.",,694.931,-2.0,,,,1-acyl-2-linoleoyl-sn-glycero-3-phosphate(2-),CHEBI:74920,
CHEBI:77129,"1-stearoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-sn-glycerol","A 1,2-diacyl-<em>sn</em>-glycerol in which the acyl groups at positions 1 and 2 are specified as stearoyl and (4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosahexaenoyl respectively.",,669.044,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:77268,pristanate,"A methyl-branched fatty acid anion that is the conjugate base of pristanic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,297.503,-1.0,,,,2-methyl fatty acid anion; methyl-branched fatty acid anion; long-chain fatty acid anion,CHEBI:83976; CHEBI:67013; CHEBI:57560,
CHEBI:77537,trans-9-octadecenoyl-CoA(4-),An octadecenoyl-CoA(4−) arising from deprotonation of the phosphate and diphosphate functions of <i>trans</i>-9-octadecenoyl-CoA; major species at p 7.3.,,1027.962,-4.0,,,,octadecenoyl-CoA(4-),CHEBI:139567,
CHEBI:77852,9(S)-HODE(1-),A hydroxy fatty acid anion obtained by deprotonation of the carboxy group of 9(<i>S</i>)-HODE; major species at pH 7.3.,,295.443,-1.0,,,,polyunsaturated fatty acid anion; hydroxy fatty acid anion; HODE(1-); octadecanoid anion,CHEBI:76567; CHEBI:59835; CHEBI:131861; CHEBI:131860,
CHEBI:77895,9(R)-HODE(1-),A hydroxy fatty acid anion obtained by deprotonation of the carboxy group of 9(<i>R</i>)-HODE; major species at pH 7.3.,,295.443,-1.0,,,,polyunsaturated fatty acid anion; hydroxy fatty acid anion; HODE(1-); octadecanoid anion,CHEBI:76567; CHEBI:59835; CHEBI:131861; CHEBI:131860,
CHEBI:77996,N-oleoylsphingosine,A <em>N</em>-acylsphingosine in which the ceramide <em>N</em>-acyl group is specified as oleoyl.,,563.952,0.0,,,,N-acylsphingosine,CHEBI:52639,
CHEBI:78001,N-dodecanoylphytosphingosine,A phytoceramide in which the ceramide <em>N</em>-acyl group is specified as dodecanoyl.,,499.821,0.0,,,,N-acylphytosphingosine,CHEBI:31998,
CHEBI:78033,methyl arachidonate,A fatty acid methyl ester resulting from the formal condensation of the carboxy group of arachidonic acid with methanol.,,318.501,0.0,,,,fatty acid methyl ester,CHEBI:4986,
CHEBI:78084,hepoxilin B3(1-),"A hepoxilin anion that is the conjugate base of hepoxilin B<small><sub>3</sub></small>, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,335.464,-1.0,,,,hepoxilin anion,CHEBI:62938,
CHEBI:78228,"1,2-dioctanoyl-sn-glycero-3-phosphocholine","A 1,2-diacyl-<em>sn</em>-glycero-3-phosphocholine in which the acyl groups at positions 1 and 2 are specified as octanoyl.",,509.621,0.0,,,,"octanoate ester; 1,2-diacyl-sn-glycero-3-phosphocholine",CHEBI:87657; CHEBI:57643,
CHEBI:78436,ganglioside GD3(2-),A carbohydrate acid derivative dianion that is the conjugate base of the ganglioside GD3 arising from deprotonation of the neuraminosyl carboxy groups; major species at pH 7.3.,,1231.27,-2.0,,,,anionic ganglioside; alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide(2-),CHEBI:79346; CHEBI:79214,
CHEBI:78552,ribonucleoside 2'-monophosphate(2-),An organophosphate oxoanion obtained by deprotonation of the phosphate OH groups of any ribonucleoside 2'-monophosphate; major species at pH 7.3.,,211.087,-2.0,,,,organophosphate oxoanion,CHEBI:58945,
CHEBI:78594,5alpha-pregan-20beta-ol-3-one,A 3-oxo-5α- steroid that is 5α-pregane-3-one carrying an additional hydroxy substituent at the 20β-position.,,318.501,0.0,,,,20-hydroxy steroid; 3-oxo-5alpha-steroid,CHEBI:36854; CHEBI:13601,
CHEBI:78595,21-dehydrocortisol,A C<small><sub>21</sub></small>-steroid that is cortisol in which the 21-hydroxy group has been oxidised to the corresponding aldehyde.,,360.45,0.0,,,,C21-steroid; 3-oxo-Delta(4) steroid; 21-oxo steroid; 20-oxo steroid; 11beta-hydroxy steroid; 17alpha-hydroxy steroid; tertiary alpha-hydroxy ketone; steroid aldehyde,CHEBI:61313; CHEBI:47909; CHEBI:36886; CHEBI:36885; CHEBI:35346; CHEBI:35342; CHEBI:139592; CHEBI:131565,
CHEBI:78596,21-dehydrocortisone,A C<small><sub>21</sub></small>-steroid that is cortisone in which the 21-hydroxy group has been oxidised to the corresponding aldehyde.,,358.434,0.0,,,,C21-steroid; 3-oxo-Delta(4) steroid; 11-oxo steroid; 21-oxo steroid; 20-oxo steroid; 17alpha-hydroxy steroid; tertiary alpha-hydroxy ketone; steroid aldehyde,CHEBI:61313; CHEBI:47909; CHEBI:47787; CHEBI:36886; CHEBI:36885; CHEBI:35342; CHEBI:139592; CHEBI:131565,
CHEBI:78600,11-dehydrocorticosterone,An 11-oxo steroid that is corticosterone in which the hydroxy substituent at the 11β position has been oxidised to give the corresponding ketone.,,344.451,0.0,,,,corticosteroid; 3-oxo-Delta(4) steroid; 11-oxo steroid; 20-oxo steroid; 21-hydroxy steroid; primary alpha-hydroxy ketone,CHEBI:50858; CHEBI:47909; CHEBI:47787; CHEBI:36885; CHEBI:35344; CHEBI:139590,C05490
CHEBI:78601,"11,21-dioxoprogesterone",A C<small><sub>21</sub></small>-steroid that is progesterone carrying two additional oxo substituents at positions 11 and 21,,342.435,0.0,,,,C21-steroid; 3-oxo-Delta(4) steroid; 11-oxo steroid; 21-oxo steroid; 20-oxo steroid; steroid aldehyde,CHEBI:61313; CHEBI:47909; CHEBI:47787; CHEBI:36886; CHEBI:36885; CHEBI:131565,
CHEBI:78604,ursodeoxycholate,"A bile acid anion that is the conjugate base of ursodeoxycholic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,391.572,-1.0,,,,bile acid anion; cholanic acid anion,CHEBI:36235; CHEBI:131878,
